X,Y,OBJECTID,cdsCode,schoolID,district,name,addr,city,zip,openDate,charter,docType,socType,gsOffered,shrtName,priv
-116.59524546944,33.0786812450914,633,37681630128421,660,Julian Union Elementary,Harbor Springs Charter,1704 Cape Horn,Julian,92036,2013/08/27 00:00:00+00,Y,Elementary School District,K-12 Schools (Public),K-12,Harbor Springs,N
-117.168153043606,32.8195362945852,634,37683380126730,662,San Diego Unified,Kavod Charter,6991 Balboa Avenue,San Diego,92123,2013/09/02 00:00:00+00,Y,Unified School District,Elementary Schools (Public),K-6,Kavod,N
-117.278328984714,33.1894973391464,635,37684520128223,666,Vista Unified,Bella Mente Montessori Academy,1737 West Vista Way,Vista,92083,2013/09/03 00:00:00+00,Y,Unified School District,Elementary Schools (Public),K-8,Bella Mente Mont,N
-117.284691746198,33.1579148785913,636,37735510127423,667,Carlsbad Unified,Sage Creek High,3900 Bobcat Boulevard,Carlsbad,92010,2013/08/28 00:00:00+00,N,Unified School District,High Schools (Public),9-12,Sage Creek,N
-117.034945634482,33.1437206667775,637,37680980131813,668,Escondido Union,Quantum Academy,420 North Falconer Road,Escondido,92027,2015/08/17 00:00:00+00,N,Elementary School District,Elementary Schools (Public),4-8,Quantum,N
-116.980805832308,32.8178790549119,638,37681300132548,669,Grossmont Union High,IDEA Center,1600 North Cuyamaca Street,El Cajon,92020,2015/09/01 00:00:00+00,N,High School District,Alternative Schools of Choice,9-12,IDEA Center,N
-116.946980062028,32.8916216535205,639,37681890129288,670,Lakeside Union Elementary,Eucalyptus Hills Elementary,11838 Valle Vista Road,Lakeside,92040,2014/01/06 00:00:00+00,N,Elementary School District,Elementary Schools (Public),P-K,Eucalyptus Hills,N
-117.030207010355,32.7546814831313,640,37681970132290,671,La Mesa-Spring Valley,La Mesa Arts Academy,4200 Parks Avenue,La Mesa,91942,2015/08/13 00:00:00+00,N,Elementary School District,Elementary Schools (Public),4-8,La Mesa Arts,N
-117.005341639588,32.7123453258271,641,37681970132431,672,La Mesa-Spring Valley,"Science, Technology, Engineering, Arts, and Math Academy at La Presa",1001 Leland Street,Spring Valley,91977,2015/08/13 00:00:00+00,N,Elementary School District,Elementary Schools (Public),4-8,STEAM Academy,N
-117.004113247372,32.7906327854158,642,37681970132951,673,La Mesa-Spring Valley,Trust Blended Learning,9009 Park Plaza Drive,La Mesa,91942,2015/08/03 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-8,TBL,N
-116.87848741486,33.026435343842,643,37683040131268,675,Ramona City Unified,Ramona Community Montessori,1010 Ramona Street,Ramona,92065,2014/08/25 00:00:00+00,N,Unified School District,Alternative Schools of Choice,K-6,Ramona Montessori,N
-117.153170473898,32.7203137790409,644,37683380107219,676,San Diego Unified,San Diego Science and Technology,1405 Park Boulevard,San Diego,92101,2004/09/07 00:00:00+00,N,Unified School District,High Schools (Public),9-12,San Diego: Sci/Tech,N
-117.153170473898,32.7203137790409,645,37683380107029,677,San Diego Unified,San Diego International Studies,1405 Park Boulevard,San Diego,92101,2004/09/07 00:00:00+00,N,Unified School District,High Schools (Public),9-12,San Diego: Int Stud,N
-117.153170473898,32.7203137790409,646,37683380107052,678,San Diego Unified,San Diego Business/Leadership,1405 Park Boulevard,San Diego,92101,2004/09/07 00:00:00+00,N,Unified School District,High Schools (Public),9-12,San Diego: Bus/Lead,N
-117.159907639601,32.8001917078262,647,37683380107102,679,San Diego Unified,Kearny Eng Innov & Design,1954 Komet Way,San Diego,92111,2004/09/07 00:00:00+00,N,Unified School District,High Schools (Public),9-12,Kearny EID,N
-117.159907639601,32.8001917078262,648,37683380107078,680,San Diego Unified,Kearny Digital Media & Design,1954 Komet Way,San Diego,92111,2004/09/07 00:00:00+00,N,Unified School District,High Schools (Public),9-12,Kearny DMD,N
-117.159907639601,32.8001917078262,649,37683380107086,681,San Diego Unified,Kearny School of Biomedical Science and Technology,1954 Komet Way,San Diego,92111,2004/09/07 00:00:00+00,N,Unified School District,High Schools (Public),9-12,Kearny SCT,N
-117.159907639601,32.8001917078262,650,37683380107094,682,San Diego Unified,Kearny College Connections,1954 Komet Way,San Diego,92111,2004/09/07 00:00:00+00,N,Unified School District,High Schools (Public),9-12,Kearny CC,N
-117.134868844156,32.7508708719249,651,37683383731130,685,San Diego Unified,ALBA,4041 Oregon Street,San Diego,92104,1997/09/02 00:00:00+00,N,Unified School District,District Community Day Schools,1-12,ALBA,N
-117.138515506928,32.7102290075073,652,37683380111898,686,San Diego Unified,Albert Einstein Academy Charter Middle,458 26th Street,San Diego,92102,2006/09/05 00:00:00+00,Y,Unified School District,Intermediate/Middle Schools (Public),6-8,Einstein Mid,N
-117.089014306948,32.7087080870875,653,37683380101345,687,San Diego Unified,KIPP Adelante Preparatory Academy,426 Euclid Avenue,San Diego,92114,2003/08/18 00:00:00+00,Y,Unified School District,Intermediate/Middle Schools (Public),5-8,KIPP,N
-117.193460510332,32.7503563077169,654,37683383731056,688,San Diego Unified,TRACE,2375 Congress Street Suite 4,San Diego,92110,1997/09/02 00:00:00+00,N,Unified School District,Special Education Schools (Public),9-12,TRACE,N
-117.25508582255,33.3800724793012,655,37681140131920,689,Fallbrook Union Elementary,Maie Ellis Elementary,400 West Elder Street,Fallbrook,92028,2015/07/01 00:00:00+00,N,Elementary School District,Alternative Schools of Choice,K-6,Maie Ellis 2,N
-117.25508582255,33.3800724793012,656,37681146096911,690,Fallbrook Union Elementary,Fallbrook Homeschool Academy,300 Heald Lane,Fallbrook,92028,1997/09/02 00:00:00+00,N,Elementary School District,Alternative Schools of Choice,K-8,Fallbrook Homeschool,N
-117.25508582255,33.3800724793012,657,37681140115519,691,Fallbrook Union Elementary,Santa Margarita Academy,400 West Elder Street,Fallbrook,92028,2007/08/28 00:00:00+00,N,Elementary School District,District Community Day Schools,4-8,Santa Marg Acad,N
-117.219258430485,33.2226386133366,658,37684523732039,693,Vista Unified,Alta Vista High (Continuation),1575 Bonair Drive,Vista,92084,1980/07/01 00:00:00+00,N,Unified School District,Continuation High Schools,9-12,Alta Vista High,N
-117.302034692326,33.2419536301112,659,37735690113522,694,Oceanside Unified,Cesar Chavez Middle,202 Oleander Drive,Oceanside,92057,2007/08/27 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Chavez Middle,N
-117.154214725051,32.708733454767,660,37683380127647,695,San Diego Unified,e3 Civic High,"395 11th Ave, 6th Floor",San Diego,92101,2013/09/03 00:00:00+00,Y,Unified School District,High Schools (Public),9-12,E3,N
-117.187200814739,32.6963428435068,661,37680310131375,696,Coronado Unified,Coronado Unified Special Education Pre-K,201 6th Street,Coronado,92118,2014/11/03 00:00:00+00,N,Unified School District,Preschool,P,Coronado SpecEd PreK,N
-117.374805473867,33.197691268341,662,37735693735206,697,Oceanside Unified,Oceanside High,1 Pirates Cove,Oceanside,92054,1980/07/01 00:00:00+00,N,Unified School District,High Schools (Public),9-12,Oceanside,N
-117.212687205644,33.1907165576037,663,37684526040638,698,Vista Unified,Monte Vista Elementary,1720 Monte Vista Drive,Vista,92084,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Monte Vista Elem,N
-117.202178638377,33.1323297890381,664,37764710114694,700,SBC - High Tech High,High Tech High North County,1420 West San Marcos Boulevard,San Marcos,92078,2007/09/10 00:00:00+00,Y,Statewide Benefit Charter,High Schools (Public),9-12,HTHNC,N
-117.048029805577,32.6201415779232,665,37680230119594,701,Chula Vista Elementary,Leonardo da Vinci Health Sciences Charter,229 East Naples Street,Chula Vista,91911,2009/08/24 00:00:00+00,Y,Elementary School District,Elementary Schools (Public),K-6,da Vinci,N
-117.219837071826,32.7345678139833,666,37683380107573,702,San Diego Unified,High Tech Middle Media Arts,2230 Truxtun Road 2nd Floor,San Diego,92106,2005/09/06 00:00:00+00,Y,Unified School District,Intermediate/Middle Schools (Public),6-8,HTMMA,N
-117.096759447474,32.5741452267509,667,37684116059786,704,Sweetwater Union High,Mar Vista Academy,1267 Thermal Avenue,San Diego,92154,1980/07/01 00:00:00+00,N,High School District,Intermediate/Middle Schools (Public),7-8,Mar Vista Academy,N
-117.100769298469,33.1100136634046,668,37680986038194,705,Escondido Union,Del Dios Academy of Arts and Sciences,1400 West Ninth Avenue,Escondido,92025,1980/07/01 00:00:00+00,N,Elementary School District,Intermediate/Middle Schools (Public),6-8,Del Dios,N
-116.983955595721,32.655286969491,669,37680236108492,706,Chula Vista Elementary,EastLake Elementary,1955 Hillside Drive,Chula Vista,91913,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,EastLake Elem,N
-117.219837071826,32.7345678139833,670,37683386117683,707,San Diego Unified,High Tech Elementary Explorer,2230 Truxtun Road 1st Floor,San Diego,92106,2000/09/05 00:00:00+00,Y,Unified School District,Elementary Schools (Public),K-5,Explorer,N
-117.240630647189,33.2201965757425,671,37684523730207,708,Vista Unified,Vista Adult Transition Center,325 East Bobier Drive,Vista,92084,1980/07/01 00:00:00+00,N,Unified School District,Special Education Schools (Public),Adult,Sierra Vista,N
-116.93558849448,32.7934124600572,672,37681303731486,709,Grossmont Union High,Elite Academy,230 Jamacha Road,El Cajon,92019,1978/09/01 00:00:00+00,N,High School District,Special Education Schools (Public),9-12,Elite Academy,N
-117.257643833377,33.2041442145485,673,37684526059810,710,Vista Unified,Vista Innovation and Design Academy,740 Olive Avenue,Vista,92083,1980/07/01 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Vista Design Acad,N
-117.107209277132,32.6753481847976,674,37103710128520,711,San Diego County Office of Education,San Diego County Community,"6401 Linda Vista Road, Room 216",San Diego,92111,2013/07/01 00:00:00+00,N,County Office of Education (COE),County Community,K-12,SDCC,N
-117.110055006716,32.7499388782394,675,37683380114462,713,San Diego Unified,Health Sciences High and Middle College,"3910 University Avenue, Suite 100",San Diego,92105,2007/09/04 00:00:00+00,Y,Unified School District,High Schools (Public),9-12,Health Sciences High,N
-117.065032865657,32.7020192462364,676,37683380131979,714,San Diego Unified,Ingenuity Charter,6130 Skyline Drive,San Diego,92114,2015/07/01 00:00:00+00,Y,Unified School District,K-12 Schools (Public),6-12,Ingenuity Charter,N
-117.07638609864,32.6693852896615,677,37682210129734,715,National Elementary,National School District Preschool,2401 East 24th Street,National City,91950,2014/05/19 00:00:00+00,N,Elementary School District,Preschool,P,National Preschool,N
-117.155434860244,32.9060799135006,678,37683380132316,717,San Diego Unified,Jonas Salk Elementary,7825 Flanders Drive,San Diego,92126,2015/09/08 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Salk Elementary,N
-117.175013576166,33.297402782777,679,37768510129320,719,Bonsall Unified,Bonsall High,7350 West Lilac Road,Bonsall,92003,2014/08/25 00:00:00+00,N,Unified School District,High Schools (Public),9-12,Bonsall High,N
-117.175013576166,33.297402782777,680,37768516108567,720,Bonsall Unified,Norman L. Sullivan Middle,7350 West Lilac Road,Bonsall,92003,1980/07/01 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Sullivan,N
-117.030161092778,32.9397044672397,681,37680490132506,723,Dehesa Elementary,Cabrillo Point Academy,13915 Danielson Street Ste 200,Poway,92064,2015/07/01 00:00:00+00,Y,Elementary School District,K-12 Schools (Public),K-12,Inspire Charter,N
-116.85031204406,32.7815530704251,682,37680490129221,725,Dehesa Elementary,MethodSchools,4612 Dehesa Road,El Cajon,92019,2014/08/18 00:00:00+00,Y,Elementary School District,K-12 Schools (Public),K-12,MethodSchools,N
-116.85031204406,32.7815530704251,683,37680496038095,726,Dehesa Elementary,Dehesa Elementary,4612 Dehesa Road,El Cajon,92019,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-8,Dehesa Elem,N
-117.219079506844,33.2871805288898,684,37768516037543,727,Bonsall Unified,Bonsall Elementary,31555 Old River Road,Bonsall,92003,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Bonsall,N
-117.074073527338,33.3664563304792,685,37768516113468,728,Bonsall Unified,Vivian Banks Charter,11800 Pala Mission Road,Pala,92059,1996/09/03 00:00:00+00,Y,Unified School District,Elementary Schools (Public),K-5,Banks,N
-117.292738526167,33.2638290820268,686,37768510110122,729,Bonsall Unified,Bonsall West Elementary,5050 El Mirlo Drive,Oceanside,92057,2005/08/29 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-6,Bonsall West,N
-117.144164149894,32.7864677727566,687,37683380129395,730,San Diego Unified,Elevate Charter,2285 Murray Ridge Road,San Diego,92123,2014/09/02 00:00:00+00,Y,Unified School District,Elementary Schools (Public),K-5,Elevate Elementary,N
-117.178456356024,32.7723032358194,688,37683380129387,731,San Diego Unified,Empower Language Academy,6402 Linda Vista Road,San Diego,92111,2014/09/24 00:00:00+00,Y,Unified School District,Elementary Schools (Public),K-6,Empower Charter,N
-117.163432174142,32.8039400758231,689,37683380107482,732,San Diego Unified,San Diego Metro Career and Tech,"7250 Mesa College Drive, Room L-502",San Diego,92111,2004/09/07 00:00:00+00,N,Unified School District,Alternative Schools of Choice,9-12,San Diego Metro,N
-117.058192870435,32.6316548146175,690,37680230131474,733,Chula Vista Elementary,Special Education Preschool,"84 East J Street, Room 301",Chula Vista,91910,2014/07/23 00:00:00+00,N,Elementary School District,Preschool,P,Spec Ed Preschool,N
-116.87848741486,33.026435343842,691,37683040131250,735,Ramona City Unified,Mountain Valley Academy,1010 Ramona Street,Ramona,92065,2014/08/25 00:00:00+00,N,Unified School District,Alternative Schools of Choice,K-12,Mountain Valley,N
-117.162472452448,33.141464975628,692,37682130129668,737,Mountain Empire Unified,Motivated Youth Academy,100 E San Marcos Boulevard Ste 350,San Marcos,92069,2014/07/01 00:00:00+00,Y,Unified School District,K-12 Schools (Public),K-12,County CC,N
-117.270170393294,33.2158477375911,693,37684520106120,739,Vista Unified,SIATech,"2611 Temple Heights Drive, Suite A",Oceanside,92056,2004/08/18 00:00:00+00,Y,Unified School District,High Schools (Public),10-12,SIATech,N
-117.117632743199,32.6951869649751,694,37683386039507,740,San Diego Unified,Ralph Waldo Emerson Elementary,3510 Newton Avenue,San Diego,92113,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-6,Emerson/Bandini,N
-117.055484569209,33.0840437748574,695,37680986116776,741,Escondido Union,Classical Academy,2950 South Bear Valley Parkway,Escondido,92025,1999/09/07 00:00:00+00,Y,Elementary School District,Elementary Schools (Public),K-8,Classical Acad Elem,N
-116.980805832308,32.8178790549119,696,37681300128793,743,Grossmont Union High,MERIT Academy,1600 North Cuyamaca Street,El Cajon,92020,2013/09/03 00:00:00+00,N,High School District,Special Education Schools (Public),9-12,MERIT Academy,N
-116.943314214596,32.7905390488941,697,37679916037683,744,Cajon Valley Union,Lexington Elementary,1145 Redwood Ave.,El Cajon,92019,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-5,Lexington,N
-117.181520371852,32.6933947360347,698,37680316038053,100364,Coronado Unified,Coronado Village Elementary,600 Sixth Street,Coronado,92118,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Village,N
-117.201645257015,33.1338979925884,699,37764710127605,756,SBC - High Tech High,High Tech Elementary North County,1480 West San Marcos Boulevard,San Marcos,92078,2013/08/26 00:00:00+00,Y,Statewide Benefit Charter,Elementary Schools (Public),K-5,High Tech ENC,N
-117.080810290744,33.1241280558533,700,37681060111195,757,Escondido Union High,Classical Academy High,207 East Pennsylvania Ave,Escondido,92025,2006/09/05 00:00:00+00,Y,High School District,High Schools (Public),9-12,Classical Acad High,N
-117.16266831761,32.7185815749176,701,37683380118851,758,San Diego Unified,King-Chavez Community High,201 A Street,San Diego,92101,2009/08/31 00:00:00+00,Y,Unified School District,High Schools (Public),9-12,King-Chavez A St,N
-116.913998350777,32.8593083086197,702,37681890130740,755,Lakeside Union Elementary,Lakeside Early Advantage Preschool,12824 Lakeshore Drive,Lakeside,92040,2014/09/02 00:00:00+00,N,Elementary School District,Preschool,P,Lindo Park LEAPP,N
